shipping_id,order_id,shipping_date,return_date,shipping_providers,delivery_status
20520,25520,04/07/2021,08/07/2021,fedex,Returned
20521,25521,26/04/2022,,fedex,In Transit
20522,25522,14/05/2020,,fedex,In Transit
20523,25523,19/08/2022,,fedex,Delivered
20524,25524,28/05/2022,,ups,Delivered
20525,25525,18/09/2023,,bluedart,Delivered
20526,25526,17/02/2023,,bluedart,In Transit
20527,25527,22/01/2022,,dhl,Delivered
20528,25528,16/11/2024,,ups,In Transit
20529,25529,29/07/2022,,bluedart,In Transit
20530,25530,13/02/2022,20/02/2022,fedex,Returned
20531,25531,02/07/2023,09/07/2023,ups,Returned
20532,25532,11/11/2020,20/11/2020,fedex,Returned
20533,25533,10/06/2024,20/06/2024,ups,Returned
20534,25534,28/04/2021,06/05/2021,fedex,Returned
20535,25535,13/07/2022,22/07/2022,fedex,Returned
20536,25536,11/06/2024,,dhl,In Transit
20537,25537,16/12/2023,24/12/2023,ups,Returned
20538,25538,07/01/2020,,fedex,Delivered
20539,25539,20/02/2020,,fedex,In Transit
20540,25540,24/08/2022,,bluedart,Delivered
20541,25541,01/06/2024,,dhl,Delivered
20542,25542,19/05/2021,,fedex,In Transit
20543,25543,01/04/2024,04/04/2024,bluedart,Returned
20544,25544,03/09/2023,10/09/2023,bluedart,Returned
20545,25545,20/11/2023,25/11/2023,ups,Returned
20546,25546,03/06/2024,,dhl,Delivered
20547,25547,04/03/2024,,ups,In Transit
20548,25548,29/07/2022,,dhl,Delivered
20549,25549,03/02/2020,,fedex,Delivered
20550,25550,24/11/2023,,fedex,Delivered
20551,25551,12/06/2024,,fedex,In Transit
20552,25552,23/05/2020,,ups,Delivered
20553,25553,12/03/2020,,bluedart,Delivered
20554,25554,08/12/2023,11/12/2023,dhl,Returned
20555,25555,15/03/2023,,ups,Delivered
20556,25556,25/06/2020,,fedex,Delivered
20557,25557,06/03/2021,,bluedart,In Transit
20558,25558,03/10/2020,,bluedart,In Transit
20559,25559,05/06/2023,,dhl,Delivered
20560,25560,21/06/2024,,fedex,In Transit
20561,25561,08/09/2021,,fedex,Delivered
20562,25562,30/12/2021,,ups,In Transit
20563,25563,15/06/2021,,bluedart,Delivered
20564,25564,28/08/2024,,bluedart,In Transit
20565,25565,24/06/2020,,dhl,In Transit
20566,25566,13/07/2022,,dhl,In Transit
20567,25567,13/10/2024,,dhl,In Transit
20568,25568,17/04/2024,26/04/2024,bluedart,Returned
20569,25569,11/04/2020,14/04/2020,dhl,Returned
20570,25570,21/04/2021,,dhl,In Transit
20571,25571,27/02/2022,,fedex,Delivered
20572,25572,24/04/2023,02/05/2023,dhl,Returned
20573,25573,26/11/2020,04/12/2020,bluedart,Returned
20574,25574,15/11/2023,,bluedart,In Transit
20575,25575,23/01/2021,,bluedart,In Transit
20576,25576,02/11/2024,06/11/2024,ups,Returned
20577,25577,02/11/2023,,dhl,In Transit
20578,25578,01/06/2024,07/06/2024,bluedart,Returned
20579,25579,01/06/2021,05/06/2021,fedex,Returned
20580,25580,23/07/2020,,bluedart,In Transit
20581,25581,18/03/2020,,dhl,Delivered
20582,25582,18/01/2023,,fedex,In Transit
20583,25583,05/05/2020,,dhl,Delivered
20584,25584,15/09/2023,,dhl,Delivered
20585,25585,18/04/2021,,dhl,Delivered
20586,25586,22/10/2021,,ups,Delivered
20587,25587,02/08/2021,,fedex,In Transit
20588,25588,25/04/2024,28/04/2024,bluedart,Returned
20589,25589,11/07/2020,,dhl,Delivered
20590,25590,13/12/2024,,dhl,In Transit
20591,25591,26/02/2023,02/03/2023,fedex,Returned
20592,25592,15/08/2022,,ups,In Transit
20593,25593,04/12/2021,,bluedart,Delivered
20594,25594,26/01/2021,,dhl,Delivered
20595,25595,21/03/2024,,dhl,In Transit
20596,25596,17/01/2022,26/01/2022,bluedart,Returned
20597,25597,05/11/2022,12/11/2022,dhl,Returned
20598,25598,24/08/2022,,bluedart,Delivered
20599,25599,20/02/2022,01/03/2022,ups,Returned
20600,25600,26/01/2024,,bluedart,In Transit
20601,25601,24/04/2022,02/05/2022,fedex,Returned
20602,25602,02/06/2022,06/06/2022,ups,Returned
20603,25603,26/05/2020,,bluedart,In Transit
20604,25604,16/11/2020,,ups,Delivered
20605,25605,22/09/2024,,dhl,Delivered
20606,25606,26/07/2021,,bluedart,Delivered
20607,25607,01/11/2022,07/11/2022,fedex,Returned
20608,25608,12/11/2024,,fedex,In Transit
20609,25609,23/03/2021,01/04/2021,bluedart,Returned
20610,25610,11/05/2024,20/05/2024,bluedart,Returned
20611,25611,17/12/2024,,fedex,Delivered
20612,25612,26/06/2021,29/06/2021,dhl,Returned
20613,25613,02/01/2025,,bluedart,In Transit
20614,25614,13/03/2022,23/03/2022,fedex,Returned
20615,25615,07/08/2024,,ups,Delivered
20616,25616,26/05/2022,02/06/2022,dhl,Returned
20617,25617,01/07/2024,,ups,In Transit
20618,25618,04/12/2024,,dhl,In Transit
20619,25619,06/03/2023,,dhl,In Transit
20620,25620,14/06/2020,,bluedart,Delivered
20621,25621,14/04/2024,17/04/2024,ups,Returned
20622,25622,30/07/2022,08/08/2022,fedex,Returned
20623,25623,24/07/2023,,dhl,In Transit
20624,25624,28/05/2021,,dhl,In Transit
20625,25625,31/12/2023,,bluedart,Delivered
20626,25626,24/09/2024,28/09/2024,bluedart,Returned
20627,25627,20/07/2024,,dhl,In Transit
20628,25628,12/10/2020,22/10/2020,fedex,Returned
20629,25629,01/06/2024,,fedex,Delivered
20630,25630,23/01/2020,01/02/2020,fedex,Returned
20631,25631,11/11/2021,,bluedart,In Transit
20632,25632,04/07/2021,,ups,In Transit
20633,25633,09/06/2024,,dhl,In Transit
20634,25634,13/03/2024,17/03/2024,fedex,Returned
20635,25635,19/05/2022,,bluedart,In Transit
20636,25636,03/03/2024,12/03/2024,bluedart,Returned
20637,25637,29/09/2024,,fedex,In Transit
20638,25638,20/07/2020,26/07/2020,ups,Returned
20639,25639,25/12/2021,30/12/2021,ups,Returned
20640,25640,03/04/2021,,fedex,Delivered
20641,25641,17/07/2020,,dhl,In Transit
20642,25642,19/09/2023,,dhl,In Transit
20643,25643,17/06/2020,21/06/2020,fedex,Returned
20644,25644,21/01/2021,29/01/2021,bluedart,Returned
20645,25645,26/03/2022,03/04/2022,fedex,Returned
20646,25646,04/04/2021,07/04/2021,bluedart,Returned
20647,25647,06/09/2022,,ups,In Transit
20648,25648,23/02/2020,,dhl,Delivered
20649,25649,16/03/2024,,bluedart,In Transit
20650,25650,12/10/2022,,dhl,In Transit
20651,25651,19/02/2021,22/02/2021,fedex,Returned
20652,25652,24/10/2023,28/10/2023,ups,Returned
20653,25653,23/05/2023,,dhl,In Transit
20654,25654,07/11/2020,11/11/2020,dhl,Returned
20655,25655,25/01/2020,,fedex,In Transit
20656,25656,13/11/2022,,ups,In Transit
20657,25657,29/10/2021,03/11/2021,fedex,Returned
20658,25658,27/11/2024,05/12/2024,ups,Returned
20659,25659,14/06/2023,,bluedart,Delivered
20660,25660,04/11/2022,08/11/2022,fedex,Returned
20661,25661,22/01/2023,28/01/2023,ups,Returned
20662,25662,06/06/2020,15/06/2020,ups,Returned
20663,25663,25/12/2022,02/01/2023,bluedart,Returned
20664,25664,03/01/2024,,bluedart,In Transit
20665,25665,09/08/2020,15/08/2020,fedex,Returned
20666,25666,12/12/2024,,dhl,Delivered
20667,25667,26/06/2024,,dhl,In Transit
20668,25668,06/05/2021,,fedex,In Transit
20669,25669,19/01/2021,,ups,Delivered
20670,25670,07/10/2022,17/10/2022,ups,Returned
20671,25671,17/04/2023,,ups,Delivered
20672,25672,30/09/2024,06/10/2024,fedex,Returned
20673,25673,31/10/2020,,dhl,Delivered
20674,25674,25/01/2022,28/01/2022,bluedart,Returned
20675,25675,28/07/2020,,ups,Delivered
20676,25676,20/05/2023,25/05/2023,fedex,Returned
20677,25677,24/09/2021,04/10/2021,bluedart,Returned
20678,25678,05/06/2022,,fedex,Delivered
20679,25679,12/10/2024,,bluedart,Delivered
20680,25680,25/09/2021,03/10/2021,dhl,Returned
20681,25681,25/07/2021,01/08/2021,ups,Returned
20682,25682,27/06/2021,,dhl,Delivered
20683,25683,13/04/2020,,ups,In Transit
20684,25684,29/03/2021,,dhl,In Transit
20685,25685,07/09/2022,,fedex,In Transit
20686,25686,20/01/2021,25/01/2021,bluedart,Returned
20687,25687,15/09/2022,23/09/2022,dhl,Returned
20688,25688,21/08/2023,,dhl,Delivered
20689,25689,17/05/2022,,bluedart,Delivered
20690,25690,11/05/2022,18/05/2022,ups,Returned
20691,25691,24/08/2022,,dhl,In Transit
20692,25692,04/01/2021,07/01/2021,dhl,Returned
20693,25693,28/12/2022,,dhl,In Transit
20694,25694,28/01/2021,,bluedart,In Transit
20695,25695,03/07/2021,,ups,In Transit
20696,25696,24/03/2021,,fedex,Delivered
20697,25697,08/04/2020,,dhl,In Transit
20698,25698,17/11/2021,25/11/2021,bluedart,Returned
20699,25699,28/06/2022,,dhl,In Transit
20700,25700,24/09/2022,,ups,Delivered
20701,25701,03/11/2023,,ups,Delivered
20702,25702,25/10/2024,,dhl,In Transit
20703,25703,19/01/2020,,fedex,Delivered
20704,25704,15/08/2023,20/08/2023,dhl,Returned
20705,25705,18/11/2022,,fedex,Delivered
20706,25706,21/07/2024,,bluedart,In Transit
20707,25707,29/07/2024,,bluedart,In Transit
20708,25708,05/01/2024,13/01/2024,fedex,Returned
20709,25709,05/09/2024,10/09/2024,fedex,Returned
20710,25710,09/08/2023,14/08/2023,dhl,Returned
20711,25711,21/08/2020,,bluedart,In Transit
20712,25712,22/05/2020,,bluedart,In Transit
20713,25713,07/10/2020,,ups,In Transit
20714,25714,06/10/2024,,bluedart,In Transit
20715,25715,15/11/2020,,fedex,Delivered
20716,25716,10/07/2021,,dhl,In Transit
20717,25717,30/03/2020,,dhl,Delivered
20718,25718,29/05/2024,07/06/2024,dhl,Returned
20719,25719,04/12/2020,12/12/2020,bluedart,Returned
20720,25720,20/12/2024,,bluedart,In Transit
20721,25721,23/10/2021,,fedex,In Transit
20722,25722,20/12/2021,,fedex,In Transit
20723,25723,25/02/2024,,bluedart,In Transit
20724,25724,10/12/2021,18/12/2021,dhl,Returned
20725,25725,23/04/2022,02/05/2022,fedex,Returned
20726,25726,02/03/2020,,ups,In Transit
20727,25727,11/08/2023,,dhl,In Transit
20728,25728,17/12/2023,,ups,Delivered
20729,25729,21/06/2021,,ups,Delivered
20730,25730,09/06/2023,,ups,In Transit
20731,25731,09/12/2024,,ups,Delivered
20732,25732,21/12/2024,,ups,Delivered
20733,25733,07/07/2020,,bluedart,In Transit
20734,25734,07/10/2023,,dhl,In Transit
20735,25735,10/07/2023,,bluedart,Delivered
20736,25736,21/09/2023,,dhl,In Transit
20737,25737,20/07/2022,,dhl,Delivered
20738,25738,04/04/2020,,ups,Delivered
20739,25739,12/02/2020,,fedex,Delivered
20740,25740,26/02/2020,01/03/2020,ups,Returned
20741,25741,13/08/2023,,fedex,Delivered
20742,25742,17/09/2024,24/09/2024,fedex,Returned
20743,25743,05/11/2022,,bluedart,In Transit
20744,25744,28/09/2024,,bluedart,In Transit
20745,25745,14/10/2020,,ups,Delivered
20746,25746,28/01/2021,01/02/2021,fedex,Returned
20747,25747,05/04/2020,12/04/2020,ups,Returned
20748,25748,16/11/2020,,ups,In Transit
20749,25749,06/09/2024,,fedex,In Transit
20750,25750,22/01/2024,,fedex,In Transit
20751,25751,13/05/2023,,fedex,Delivered
20752,25752,11/06/2021,18/06/2021,ups,Returned
20753,25753,27/11/2024,,dhl,In Transit
20754,25754,18/02/2022,21/02/2022,bluedart,Returned
20755,25755,24/08/2021,,dhl,Delivered
20756,25756,24/11/2023,,ups,Delivered
20757,25757,14/08/2020,,dhl,In Transit
20758,25758,17/02/2022,,fedex,Delivered
20759,25759,23/06/2021,,dhl,In Transit
20760,25760,26/05/2020,03/06/2020,dhl,Returned
20761,25761,26/10/2023,,fedex,Delivered
20762,25762,20/11/2024,,bluedart,Delivered
20763,25763,27/08/2021,31/08/2021,fedex,Returned
20764,25764,14/08/2020,,dhl,Delivered
20765,25765,27/03/2024,,dhl,In Transit
20766,25766,25/06/2023,,dhl,In Transit
20767,25767,12/07/2021,22/07/2021,ups,Returned
20768,25768,29/04/2021,,fedex,Delivered
20769,25769,04/03/2024,,dhl,Delivered
20770,25770,10/05/2020,,fedex,Delivered
20771,25771,15/04/2020,22/04/2020,dhl,Returned
20772,25772,21/11/2023,,bluedart,Delivered
20773,25773,28/06/2024,02/07/2024,dhl,Returned
20774,25774,04/06/2020,,ups,In Transit
20775,25775,11/01/2021,15/01/2021,fedex,Returned
20776,25776,15/04/2020,,ups,In Transit
20777,25777,02/05/2020,09/05/2020,bluedart,Returned
20778,25778,07/04/2024,,ups,In Transit
20779,25779,11/05/2024,18/05/2024,fedex,Returned
20780,25780,04/09/2024,,bluedart,Delivered
20781,25781,06/09/2021,09/09/2021,bluedart,Returned
20782,25782,11/01/2020,16/01/2020,fedex,Returned
20783,25783,03/09/2024,,bluedart,Delivered
20784,25784,07/03/2024,,ups,Delivered
20785,25785,25/10/2020,,fedex,In Transit
20786,25786,31/12/2021,,bluedart,In Transit
20787,25787,25/11/2021,05/12/2021,bluedart,Returned
20788,25788,23/03/2022,,dhl,In Transit
20789,25789,08/11/2022,,dhl,Delivered
20790,25790,06/08/2022,10/08/2022,ups,Returned
20791,25791,07/05/2022,,bluedart,In Transit
20792,25792,01/10/2021,09/10/2021,dhl,Returned
20793,25793,31/08/2020,05/09/2020,bluedart,Returned
20794,25794,11/07/2021,,fedex,In Transit
20795,25795,26/01/2020,,bluedart,In Transit
20796,25796,14/01/2022,,dhl,In Transit
20797,25797,06/07/2023,10/07/2023,dhl,Returned
20798,25798,10/03/2023,,ups,Delivered
20799,25799,29/10/2022,02/11/2022,dhl,Returned
20800,25800,20/07/2020,,fedex,In Transit
20801,25801,09/06/2020,,dhl,Delivered
20802,25802,21/05/2021,29/05/2021,bluedart,Returned
20803,25803,25/05/2022,,ups,In Transit
20804,25804,29/09/2023,,fedex,Delivered
20805,25805,24/03/2024,,bluedart,In Transit
20806,25806,29/10/2024,,dhl,Delivered
20807,25807,15/01/2020,,ups,In Transit
20808,25808,28/02/2022,04/03/2022,dhl,Returned
20809,25809,14/01/2020,,bluedart,In Transit
20810,25810,26/10/2024,,fedex,Delivered
20811,25811,12/02/2024,,fedex,Delivered
20812,25812,20/07/2022,24/07/2022,ups,Returned
20813,25813,17/01/2024,,fedex,In Transit
20814,25814,04/01/2022,,bluedart,Delivered
20815,25815,11/11/2023,16/11/2023,fedex,Returned
20816,25816,14/04/2023,,dhl,Delivered
20817,25817,26/12/2023,,bluedart,In Transit
20818,25818,25/12/2024,,fedex,In Transit
20819,25819,23/01/2020,,dhl,Delivered
20820,25820,31/03/2022,,fedex,Delivered
20821,25821,05/05/2024,,ups,In Transit
20822,25822,13/06/2022,,ups,In Transit
20823,25823,29/08/2020,,fedex,In Transit
20824,25824,28/12/2024,,bluedart,Delivered
20825,25825,24/05/2023,31/05/2023,fedex,Returned
20826,25826,29/12/2024,,dhl,Delivered
20827,25827,28/03/2023,06/04/2023,fedex,Returned
20828,25828,07/06/2022,,bluedart,Delivered
20829,25829,19/11/2021,,ups,Delivered
20830,25830,18/12/2024,,dhl,Delivered
20831,25831,21/09/2023,,dhl,In Transit
20832,25832,07/02/2022,,fedex,Delivered
20833,25833,13/01/2024,,fedex,In Transit
20834,25834,01/06/2022,,fedex,In Transit
20835,25835,17/09/2024,,bluedart,In Transit
20836,25836,29/05/2022,,fedex,In Transit
20837,25837,06/12/2022,,dhl,Delivered
20838,25838,25/03/2021,,bluedart,In Transit
20839,25839,25/02/2022,,dhl,Delivered
20840,25840,03/04/2022,,ups,Delivered
20841,25841,19/06/2021,,dhl,Delivered
20842,25842,11/10/2020,,bluedart,In Transit
20843,25843,22/10/2020,01/11/2020,fedex,Returned
20844,25844,12/01/2021,,dhl,In Transit
20845,25845,08/07/2021,,fedex,In Transit
20846,25846,03/08/2022,06/08/2022,bluedart,Returned
20847,25847,03/07/2022,,dhl,Delivered
20848,25848,30/05/2020,,fedex,In Transit
20849,25849,15/06/2024,,fedex,In Transit
20850,25850,23/02/2023,28/02/2023,bluedart,Returned
20851,25851,19/05/2022,,ups,In Transit
20852,25852,01/12/2024,04/12/2024,bluedart,Returned
20853,25853,03/11/2023,,dhl,Delivered
20854,25854,03/11/2021,,bluedart,In Transit
20855,25855,20/10/2024,,ups,Delivered
20856,25856,08/04/2023,15/04/2023,bluedart,Returned
20857,25857,22/12/2023,25/12/2023,bluedart,Returned
20858,25858,23/08/2020,02/09/2020,dhl,Returned
20859,25859,18/03/2024,,ups,In Transit
20860,25860,30/09/2021,09/10/2021,ups,Returned
20861,25861,02/02/2024,,dhl,Delivered
20862,25862,14/04/2021,,ups,In Transit
20863,25863,07/10/2020,12/10/2020,ups,Returned
20864,25864,06/12/2022,,ups,In Transit
20865,25865,15/12/2021,,ups,In Transit
20866,25866,07/12/2020,,fedex,In Transit
20867,25867,12/03/2020,15/03/2020,bluedart,Returned
20868,25868,13/11/2023,,fedex,In Transit
20869,25869,06/01/2024,,bluedart,Delivered
20870,25870,28/02/2021,,fedex,Delivered
20871,25871,16/06/2020,,fedex,In Transit
20872,25872,02/10/2020,05/10/2020,fedex,Returned
20873,25873,02/04/2023,,bluedart,Delivered
20874,25874,29/05/2020,,dhl,Delivered
20875,25875,03/05/2024,12/05/2024,dhl,Returned
20876,25876,28/11/2020,,bluedart,Delivered
20877,25877,29/06/2021,,dhl,Delivered
20878,25878,01/09/2020,11/09/2020,bluedart,Returned
20879,25879,24/05/2021,,ups,Delivered
20880,25880,12/03/2020,,dhl,In Transit
20881,25881,12/10/2023,17/10/2023,fedex,Returned
20882,25882,18/06/2023,22/06/2023,ups,Returned
20883,25883,02/05/2023,,ups,Delivered
20884,25884,03/10/2024,06/10/2024,fedex,Returned
20885,25885,29/12/2022,,dhl,Delivered
20886,25886,12/03/2022,,bluedart,Delivered
20887,25887,13/05/2021,,ups,Delivered
20888,25888,21/09/2022,,fedex,In Transit
20889,25889,16/02/2022,21/02/2022,ups,Returned
20890,25890,19/01/2023,,fedex,In Transit
20891,25891,22/10/2024,,fedex,In Transit
20892,25892,01/08/2020,09/08/2020,dhl,Returned
20893,25893,22/01/2021,26/01/2021,fedex,Returned
20894,25894,19/01/2020,,fedex,Delivered
20895,25895,26/02/2021,,dhl,In Transit
20896,25896,05/12/2020,09/12/2020,ups,Returned
20897,25897,04/03/2021,,dhl,Delivered
20898,25898,14/06/2021,,bluedart,In Transit
20899,25899,13/04/2023,18/04/2023,fedex,Returned
20900,25900,19/04/2023,,dhl,Delivered
20901,25901,11/05/2022,,ups,Delivered
20902,25902,09/05/2021,,bluedart,In Transit
20903,25903,07/11/2023,11/11/2023,bluedart,Returned
20904,25904,16/11/2024,,bluedart,In Transit
20905,25905,22/10/2023,,dhl,Delivered
20906,25906,24/10/2024,03/11/2024,dhl,Returned
20907,25907,17/12/2024,,bluedart,Delivered
20908,25908,06/10/2024,,dhl,In Transit
20909,25909,15/03/2023,,ups,In Transit
20910,25910,25/10/2020,,fedex,Delivered
20911,25911,25/12/2021,02/01/2022,fedex,Returned
20912,25912,21/06/2022,27/06/2022,ups,Returned
20913,25913,20/12/2023,,dhl,Delivered
20914,25914,17/04/2021,,ups,In Transit
20915,25915,26/09/2023,,bluedart,In Transit
20916,25916,06/12/2020,,bluedart,In Transit
20917,25917,10/05/2021,18/05/2021,bluedart,Returned
20918,25918,13/07/2023,,fedex,In Transit
20919,25919,07/04/2020,,fedex,In Transit
20920,25920,13/07/2023,19/07/2023,fedex,Returned
20921,25921,15/10/2024,,bluedart,In Transit
20922,25922,17/02/2022,23/02/2022,ups,Returned
20923,25923,10/11/2020,,dhl,In Transit
20924,25924,29/04/2023,,fedex,Delivered
20925,25925,09/01/2022,,fedex,Delivered
20926,25926,19/12/2022,25/12/2022,fedex,Returned
20927,25927,08/02/2023,11/02/2023,ups,Returned
20928,25928,01/07/2022,07/07/2022,fedex,Returned
20929,25929,17/12/2023,22/12/2023,bluedart,Returned
20930,25930,26/02/2022,,bluedart,In Transit
20931,25931,14/05/2020,,bluedart,In Transit
20932,25932,31/03/2022,,fedex,Delivered
20933,25933,21/01/2023,31/01/2023,ups,Returned
20934,25934,18/03/2021,,dhl,Delivered
20935,25935,25/09/2024,30/09/2024,dhl,Returned
20936,25936,21/02/2020,,bluedart,Delivered
20937,25937,25/12/2020,30/12/2020,dhl,Returned
20938,25938,21/02/2022,,bluedart,Delivered
20939,25939,03/01/2023,,fedex,Delivered
20940,25940,23/08/2023,,dhl,In Transit
20941,25941,02/02/2024,,bluedart,In Transit
20942,25942,08/05/2022,,bluedart,Delivered
20943,25943,19/09/2021,24/09/2021,bluedart,Returned
20944,25944,06/10/2023,,ups,Delivered
20945,25945,23/02/2021,,fedex,In Transit
20946,25946,06/09/2021,,bluedart,Delivered
20947,25947,27/08/2020,,dhl,In Transit
20948,25948,11/07/2021,14/07/2021,dhl,Returned
20949,25949,06/11/2020,,bluedart,In Transit
20950,25950,19/04/2022,,bluedart,Delivered
20951,25951,10/01/2023,,dhl,In Transit
20952,25952,06/06/2023,12/06/2023,dhl,Returned
20953,25953,28/09/2020,,bluedart,Delivered
20954,25954,05/11/2023,15/11/2023,ups,Returned
20955,25955,27/01/2024,,bluedart,In Transit
20956,25956,30/03/2022,,fedex,In Transit
20957,25957,27/06/2023,,ups,Delivered
20958,25958,19/09/2021,,fedex,Delivered
20959,25959,28/11/2023,,ups,In Transit
20960,25960,03/05/2023,09/05/2023,ups,Returned
20961,25961,24/07/2024,,bluedart,Delivered
20962,25962,07/01/2024,,fedex,In Transit
20963,25963,26/08/2021,,ups,In Transit
20964,25964,02/01/2022,,bluedart,Delivered
20965,25965,16/07/2023,,fedex,Delivered
20966,25966,03/11/2023,,fedex,In Transit
20967,25967,27/09/2024,04/10/2024,bluedart,Returned
20968,25968,16/07/2020,,fedex,In Transit
20969,25969,04/07/2022,14/07/2022,bluedart,Returned
20970,25970,03/08/2021,,dhl,Delivered
20971,25971,07/01/2021,10/01/2021,ups,Returned
20972,25972,25/08/2022,,fedex,Delivered
20973,25973,12/12/2022,22/12/2022,fedex,Returned
20974,25974,23/04/2024,02/05/2024,fedex,Returned
20975,25975,10/02/2022,,bluedart,In Transit
20976,25976,04/04/2020,,fedex,In Transit
20977,25977,11/03/2022,,dhl,Delivered
20978,25978,19/03/2021,24/03/2021,ups,Returned
20979,25979,24/05/2023,,bluedart,Delivered
20980,25980,20/07/2022,29/07/2022,bluedart,Returned
20981,25981,11/06/2020,,fedex,Delivered
20982,25982,14/04/2022,,bluedart,In Transit
20983,25983,21/10/2020,,dhl,In Transit
20984,25984,10/12/2023,,bluedart,Delivered
20985,25985,19/05/2023,22/05/2023,ups,Returned
20986,25986,22/11/2024,,bluedart,Delivered
20987,25987,05/08/2024,10/08/2024,bluedart,Returned
20988,25988,06/07/2021,12/07/2021,ups,Returned
20989,25989,21/08/2024,27/08/2024,fedex,Returned
20990,25990,21/03/2020,,ups,In Transit
20991,25991,17/05/2022,21/05/2022,fedex,Returned
20992,25992,12/10/2022,,dhl,Delivered
20993,25993,12/11/2023,,fedex,Delivered
20994,25994,03/02/2021,,dhl,Delivered
20995,25995,21/05/2022,,ups,In Transit
20996,25996,06/09/2022,,ups,In Transit
20997,25997,14/10/2024,17/10/2024,bluedart,Returned
20998,25998,14/06/2023,17/06/2023,ups,Returned
20999,25999,17/03/2020,,fedex,Delivered
21000,26000,23/02/2021,,fedex,In Transit
21001,26001,01/07/2023,,fedex,In Transit
21002,26002,27/10/2023,,fedex,In Transit
21003,26003,03/09/2020,,bluedart,In Transit
21004,26004,30/07/2024,,ups,Delivered
21005,26005,25/10/2021,,ups,Delivered
21006,26006,09/04/2020,,fedex,Delivered
21007,26007,03/02/2023,10/02/2023,ups,Returned
21008,26008,29/10/2020,,ups,Delivered
21009,26009,29/09/2021,,ups,In Transit
21010,26010,22/09/2020,,bluedart,Delivered
21011,26011,05/07/2021,,dhl,Delivered
21012,26012,20/04/2023,30/04/2023,fedex,Returned
21013,26013,02/03/2023,,ups,Delivered
21014,26014,18/11/2023,,ups,In Transit
21015,26015,03/02/2021,,dhl,In Transit
21016,26016,21/11/2024,29/11/2024,ups,Returned
21017,26017,31/03/2020,09/04/2020,dhl,Returned
21018,26018,29/06/2024,,fedex,In Transit
21019,26019,24/03/2024,29/03/2024,ups,Returned
21020,26020,08/01/2021,12/01/2021,dhl,Returned
21021,26021,10/03/2023,,fedex,In Transit
21022,26022,25/07/2021,,bluedart,Delivered
21023,26023,04/05/2022,,ups,Delivered
21024,26024,20/08/2021,,ups,Delivered
21025,26025,09/09/2024,,bluedart,In Transit
21026,26026,07/12/2023,,ups,In Transit
21027,26027,25/10/2022,04/11/2022,dhl,Returned
21028,26028,21/12/2021,,fedex,In Transit
21029,26029,03/12/2022,,bluedart,Delivered
21030,26030,29/10/2021,,bluedart,In Transit
21031,26031,08/03/2024,,fedex,In Transit
21032,26032,18/04/2022,,fedex,In Transit
21033,26033,24/05/2023,01/06/2023,fedex,Returned
21034,26034,18/12/2020,,fedex,Delivered
21035,26035,21/10/2022,,fedex,In Transit
21036,26036,23/10/2024,,ups,In Transit
21037,26037,14/01/2023,,dhl,Delivered
21038,26038,22/12/2021,30/12/2021,bluedart,Returned
21039,26039,29/09/2022,,ups,Delivered
21040,26040,12/05/2022,,dhl,In Transit
21041,26041,28/05/2023,,dhl,Delivered
21042,26042,28/11/2023,06/12/2023,fedex,Returned
21043,26043,12/07/2020,20/07/2020,bluedart,Returned
21044,26044,20/11/2020,27/11/2020,dhl,Returned
21045,26045,01/09/2024,,fedex,Delivered
21046,26046,13/09/2020,,fedex,Delivered
21047,26047,06/04/2020,15/04/2020,bluedart,Returned
21048,26048,28/07/2024,07/08/2024,fedex,Returned
21049,26049,23/03/2024,,bluedart,Delivered
21050,26050,15/04/2020,,dhl,In Transit
21051,26051,01/08/2020,,fedex,Delivered
21052,26052,28/12/2023,,fedex,Delivered
21053,26053,26/11/2021,03/12/2021,fedex,Returned
21054,26054,17/08/2023,,ups,Delivered
21055,26055,09/03/2024,16/03/2024,fedex,Returned
21056,26056,29/01/2023,,ups,In Transit
21057,26057,27/09/2021,,dhl,Delivered
21058,26058,14/11/2023,,dhl,Delivered
21059,26059,25/06/2024,,dhl,In Transit
21060,26060,07/12/2024,,bluedart,In Transit
21061,26061,31/07/2024,,dhl,Delivered
21062,26062,24/04/2021,,bluedart,In Transit
21063,26063,06/02/2024,,dhl,Delivered
21064,26064,30/07/2021,03/08/2021,dhl,Returned
21065,26065,01/03/2023,,fedex,Delivered
21066,26066,11/01/2024,,dhl,Delivered
21067,26067,30/09/2021,04/10/2021,fedex,Returned
21068,26068,10/02/2024,,bluedart,Delivered
21069,26069,22/11/2021,30/11/2021,bluedart,Returned
21070,26070,24/02/2020,,ups,In Transit
21071,26071,27/03/2020,,bluedart,Delivered
21072,26072,03/04/2021,,fedex,In Transit
21073,26073,29/08/2022,,ups,In Transit
21074,26074,05/07/2023,,dhl,In Transit
21075,26075,17/08/2023,,ups,In Transit
21076,26076,10/05/2021,,dhl,In Transit
21077,26077,19/03/2023,,fedex,Delivered
21078,26078,22/08/2023,,dhl,In Transit
21079,26079,28/03/2024,,fedex,In Transit
21080,26080,26/11/2021,06/12/2021,bluedart,Returned
21081,26081,28/06/2023,02/07/2023,fedex,Returned
21082,26082,24/08/2022,,fedex,In Transit
21083,26083,22/05/2024,28/05/2024,ups,Returned
21084,26084,20/07/2024,,dhl,Delivered
21085,26085,27/02/2022,,fedex,In Transit
21086,26086,17/01/2020,,fedex,Delivered
