order_id,order_date,customer_id,seller_id,order_status
24627,04/09/2022,414,9,Completed
24628,19/12/2020,275,52,Inprogress
24629,07/04/2024,153,36,Inprogress
24630,11/11/2023,116,1,Inprogress
24631,09/02/2020,438,21,Completed
24632,06/06/2022,529,46,Completed
24633,17/01/2024,321,20,Inprogress
24634,20/06/2020,347,40,Completed
24635,13/09/2021,343,24,Inprogress
24636,28/05/2021,46,38,Inprogress
24637,23/04/2022,90,32,Inprogress
24638,26/04/2023,64,55,Inprogress
24639,02/10/2022,857,46,Completed
24640,26/12/2023,112,41,Inprogress
24641,01/09/2024,626,23,Inprogress
24642,31/10/2021,661,18,Completed
24643,03/06/2022,411,26,Completed
24644,07/02/2022,431,45,Inprogress
24645,15/04/2020,348,37,Inprogress
24646,26/12/2023,47,6,Completed
24647,18/12/2023,483,39,Completed
24648,13/04/2020,889,7,Inprogress
24649,08/06/2024,431,41,Completed
24650,24/10/2024,781,4,Inprogress
24651,19/12/2022,281,9,Inprogress
24652,14/05/2021,575,30,Inprogress
24653,23/12/2020,477,5,Inprogress
24654,17/12/2021,676,39,Completed
24655,15/09/2023,38,54,Completed
24656,16/09/2020,274,34,Inprogress
24657,06/10/2021,449,40,Completed
24658,29/06/2020,683,8,Completed
24659,07/03/2021,309,40,Inprogress
24660,13/12/2020,760,27,Inprogress
24661,04/12/2022,210,19,Completed
24662,29/05/2024,423,37,Inprogress
24663,27/09/2024,692,54,Inprogress
24664,16/11/2021,204,35,Inprogress
24665,02/04/2023,139,26,Completed
24666,06/09/2023,66,43,Completed
24667,15/10/2024,478,18,Completed
24668,07/04/2023,504,36,Inprogress
24669,25/03/2021,802,11,Completed
24670,10/10/2022,889,50,Completed
24671,13/03/2020,846,32,Inprogress
24672,04/07/2022,24,25,Completed
24673,19/09/2020,522,18,Inprogress
24674,06/09/2020,783,1,Inprogress
24675,19/05/2021,77,44,Completed
24676,22/04/2021,655,15,Inprogress
24677,01/12/2021,465,6,Completed
24678,09/07/2022,413,47,Inprogress
24679,04/12/2024,693,53,Completed
24680,18/09/2021,107,21,Completed
24681,27/10/2024,780,7,Completed
24682,26/11/2022,305,9,Completed
24683,28/11/2020,681,21,Completed
24684,07/11/2020,474,33,Inprogress
24685,15/09/2024,83,35,Inprogress
24686,04/04/2022,577,22,Inprogress
24687,28/02/2023,63,47,Inprogress
24688,06/04/2021,121,23,Inprogress
24689,23/10/2020,838,4,Inprogress
24690,20/01/2021,463,7,Completed
24691,03/04/2022,427,7,Completed
24692,17/11/2021,797,47,Completed
24693,07/12/2024,92,29,Inprogress
24694,22/08/2021,12,6,Inprogress
24695,01/08/2020,869,27,Completed
24696,29/03/2022,20,25,Inprogress
24697,26/11/2021,445,26,Inprogress
24698,28/04/2021,793,31,Inprogress
24699,06/01/2022,786,55,Completed
24700,28/10/2020,654,54,Completed
24701,12/12/2023,806,5,Inprogress
24702,23/10/2023,315,5,Inprogress
24703,21/01/2021,574,38,Inprogress
24704,26/07/2024,393,2,Inprogress
24705,20/04/2021,194,14,Inprogress
24706,20/06/2020,545,44,Completed
24707,23/08/2023,63,7,Completed
24708,10/09/2023,460,6,Inprogress
24709,31/10/2022,858,45,Completed
24710,12/05/2024,11,41,Inprogress
24711,04/06/2024,89,6,Completed
24712,26/09/2023,888,5,Completed
24713,15/08/2024,584,24,Completed
24714,31/03/2024,541,14,Inprogress
24715,25/08/2021,626,28,Completed
24716,13/12/2022,729,4,Inprogress
24717,05/05/2024,665,23,Inprogress
24718,06/12/2023,763,18,Completed
24719,02/08/2021,184,22,Completed
24720,18/08/2022,703,17,Completed
24721,10/04/2021,461,30,Completed
24722,17/05/2021,766,7,Completed
24723,09/05/2024,844,55,Inprogress
24724,23/11/2024,587,6,Inprogress
24725,01/07/2021,373,2,Inprogress
24726,13/08/2020,19,51,Inprogress
24727,16/07/2021,186,31,Completed
24728,26/05/2021,531,12,Completed
24729,18/08/2021,469,29,Inprogress
24730,10/10/2022,684,50,Completed
24731,21/03/2021,250,21,Completed
24732,25/03/2022,824,9,Inprogress
24733,19/03/2020,792,29,Inprogress
24734,17/01/2020,121,3,Inprogress
24735,14/04/2024,613,46,Completed
24736,03/03/2024,35,3,Inprogress
24737,26/06/2022,517,36,Inprogress
24738,16/11/2022,367,41,Completed
24739,19/10/2023,462,49,Completed
24740,25/02/2020,622,37,Inprogress
24741,19/11/2020,653,32,Completed
24742,27/04/2024,752,17,Completed
24743,23/04/2023,118,38,Inprogress
24744,18/03/2023,237,55,Inprogress
24745,14/09/2024,472,49,Inprogress
24746,23/11/2020,365,16,Inprogress
24747,30/10/2024,447,52,Completed
24748,14/07/2020,718,30,Inprogress
24749,24/11/2023,721,15,Completed
24750,10/05/2023,543,26,Completed
24751,16/08/2021,700,53,Inprogress
24752,23/01/2022,213,28,Inprogress
24753,23/12/2024,480,55,Inprogress
24754,18/12/2024,410,39,Completed
24755,24/07/2024,269,41,Completed
24756,22/12/2020,830,25,Completed
24757,10/10/2020,722,4,Completed
24758,02/04/2021,458,49,Completed
24759,05/03/2020,604,1,Completed
24760,05/11/2022,711,48,Completed
24761,29/05/2020,533,28,Inprogress
24762,16/12/2020,167,30,Completed
24763,09/08/2021,160,12,Inprogress
24764,06/02/2021,389,46,Inprogress
24765,10/02/2024,627,39,Inprogress
24766,20/09/2022,518,19,Inprogress
24767,15/08/2024,747,39,Completed
24768,06/09/2020,862,49,Inprogress
24769,05/11/2022,837,36,Inprogress
24770,24/04/2021,592,16,Inprogress
24771,11/06/2024,816,53,Completed
24772,09/02/2020,324,43,Completed
24773,28/09/2024,5,11,Inprogress
24774,01/05/2024,782,34,Completed
24775,23/01/2023,277,55,Inprogress
24776,22/03/2022,347,50,Completed
24777,05/02/2023,724,30,Completed
24778,15/09/2020,682,18,Inprogress
24779,01/03/2024,240,23,Completed
24780,28/01/2020,373,6,Completed
24781,27/04/2021,753,35,Inprogress
24782,20/01/2022,760,17,Completed
24783,08/09/2022,180,16,Inprogress
24784,29/11/2024,73,16,Completed
24785,12/03/2022,11,31,Inprogress
24786,09/03/2022,791,35,Inprogress
24787,15/04/2023,335,46,Completed
24788,13/11/2024,139,27,Inprogress
24789,10/03/2024,161,28,Completed
24790,17/07/2024,673,27,Completed
24791,16/07/2022,159,22,Completed
24792,15/06/2021,837,7,Inprogress
24793,04/08/2023,518,3,Completed
24794,01/01/2020,804,10,Inprogress
24795,28/11/2023,176,6,Completed
24796,25/10/2020,122,37,Completed
24797,25/04/2022,668,34,Inprogress
24798,05/01/2022,462,21,Completed
24799,08/10/2024,26,50,Completed
24800,23/02/2023,163,46,Inprogress
24801,12/12/2024,25,16,Completed
24802,13/10/2022,58,29,Inprogress
24803,19/06/2024,823,47,Inprogress
24804,07/03/2021,559,39,Inprogress
24805,05/07/2024,700,45,Inprogress
24806,01/09/2021,658,29,Completed
24807,27/03/2023,66,41,Inprogress
24808,14/12/2024,487,27,Completed
24809,15/08/2024,686,33,Completed
24810,02/04/2022,589,13,Inprogress
24811,05/05/2021,756,25,Inprogress
24812,05/02/2020,74,36,Completed
24813,11/05/2020,891,21,Inprogress
24814,02/06/2024,67,10,Completed
24815,29/11/2021,388,5,Completed
24816,05/10/2020,780,47,Completed
24817,27/10/2022,464,54,Inprogress
24818,01/10/2023,7,1,Inprogress
24819,01/09/2021,450,27,Inprogress
24820,24/11/2023,169,27,Completed
24821,18/12/2021,739,24,Inprogress
24822,17/11/2022,195,49,Completed
24823,09/11/2023,495,33,Inprogress
24824,07/03/2020,456,7,Completed
24825,18/07/2021,691,5,Inprogress
24826,30/10/2020,211,36,Inprogress
24827,16/09/2023,256,53,Completed
24828,15/09/2023,737,11,Inprogress
24829,26/01/2020,513,50,Inprogress
24830,22/05/2023,375,14,Completed
24831,12/03/2024,72,4,Completed
24832,10/05/2021,813,49,Inprogress
24833,27/08/2021,679,36,Inprogress
24834,16/05/2023,554,34,Completed
24835,22/04/2021,431,12,Inprogress
24836,05/12/2023,871,17,Inprogress
24837,24/03/2021,614,50,Inprogress
24838,17/05/2020,539,28,Inprogress
24839,23/11/2022,260,50,Inprogress
24840,29/08/2020,424,27,Completed
24841,07/03/2020,385,29,Inprogress
24842,03/11/2024,292,12,Inprogress
24843,03/08/2022,752,49,Inprogress
24844,11/11/2023,302,14,Inprogress
24845,03/05/2022,855,46,Completed
24846,14/07/2021,47,41,Completed
24847,27/01/2023,342,21,Inprogress
24848,20/01/2024,839,8,Inprogress
24849,17/11/2022,398,32,Completed
24850,20/06/2024,755,46,Completed
24851,09/05/2024,521,53,Inprogress
24852,17/07/2021,289,17,Completed
24853,01/10/2024,493,48,Inprogress
24854,25/05/2023,888,40,Inprogress
24855,22/07/2020,101,5,Completed
24856,11/03/2024,320,39,Completed
24857,15/03/2023,242,25,Inprogress
24858,07/08/2024,657,32,Inprogress
24859,23/03/2023,291,37,Inprogress
24860,25/11/2020,601,40,Completed
24861,21/05/2022,133,17,Inprogress
24862,14/07/2021,758,46,Inprogress
24863,04/09/2021,283,32,Completed
24864,08/08/2021,887,30,Completed
24865,02/01/2024,895,37,Inprogress
24866,06/10/2022,364,42,Inprogress
24867,02/03/2023,756,32,Inprogress
24868,20/10/2020,875,38,Completed
24869,01/11/2022,245,12,Inprogress
24870,07/03/2021,601,18,Completed
24871,30/12/2024,889,51,Completed
24872,15/12/2022,531,27,Inprogress
24873,10/08/2023,228,22,Inprogress
24874,20/12/2022,609,32,Inprogress
24875,02/12/2022,237,6,Completed
24876,05/06/2022,197,19,Inprogress
24877,14/04/2024,600,40,Inprogress
24878,26/07/2024,344,16,Completed
24879,15/12/2024,455,12,Inprogress
24880,04/06/2024,134,8,Inprogress
24881,06/04/2023,205,24,Inprogress
24882,07/05/2023,810,7,Inprogress
24883,02/10/2024,629,11,Completed
24884,21/02/2020,539,35,Inprogress
24885,11/05/2024,257,47,Inprogress
24886,27/11/2022,733,32,Completed
24887,06/05/2020,341,37,Inprogress
24888,13/12/2023,823,33,Completed
24889,13/11/2022,643,52,Inprogress
24890,29/09/2022,135,43,Inprogress
24891,16/06/2020,795,20,Inprogress
24892,10/01/2020,295,20,Completed
24893,23/11/2022,42,4,Completed
24894,01/04/2022,273,9,Completed
24895,08/03/2023,422,43,Completed
24896,04/08/2020,631,11,Completed
24897,22/08/2023,597,28,Inprogress
24898,26/07/2020,311,34,Completed
24899,21/06/2022,360,25,Completed
24900,11/02/2020,473,43,Completed
24901,25/04/2022,19,18,Inprogress
24902,22/06/2023,18,31,Completed
24903,08/11/2024,121,43,Completed
24904,17/07/2024,776,38,Completed
24905,02/06/2022,190,24,Inprogress
24906,31/10/2021,794,47,Inprogress
24907,01/08/2020,809,33,Inprogress
24908,13/04/2020,719,3,Inprogress
24909,22/08/2024,274,5,Completed
24910,22/02/2022,488,51,Inprogress
24911,04/09/2020,764,36,Inprogress
24912,23/08/2024,856,45,Inprogress
24913,27/01/2024,769,28,Completed
24914,08/09/2021,477,4,Completed
24915,14/04/2020,46,19,Completed
24916,14/11/2022,524,2,Inprogress
24917,12/10/2024,562,55,Inprogress
24918,26/11/2022,820,50,Inprogress
24919,05/10/2021,636,7,Inprogress
24920,08/05/2022,377,47,Completed
24921,24/07/2024,278,54,Inprogress
24922,24/11/2021,545,19,Inprogress
24923,16/03/2022,527,41,Inprogress
24924,26/06/2023,594,8,Completed
24925,24/08/2022,522,37,Completed
24926,11/03/2021,608,13,Inprogress
24927,20/10/2022,212,5,Inprogress
24928,18/01/2021,104,27,Completed
24929,16/03/2022,734,46,Inprogress
24930,03/02/2023,106,19,Completed
24931,03/04/2023,489,6,Inprogress
24932,02/03/2020,834,54,Inprogress
24933,22/09/2024,103,51,Completed
24934,09/02/2023,347,11,Completed
24935,28/03/2020,213,42,Inprogress
24936,07/12/2024,566,34,Inprogress
24937,25/11/2024,381,8,Completed
24938,28/02/2024,277,1,Completed
24939,01/04/2022,809,43,Inprogress
24940,10/08/2021,890,31,Inprogress
24941,22/01/2022,265,36,Inprogress
24942,13/12/2022,8,9,Inprogress
24943,12/12/2020,300,3,Inprogress
24944,11/06/2022,668,12,Inprogress
24945,24/10/2020,618,38,Completed
24946,27/04/2021,72,8,Completed
24947,15/09/2020,596,50,Completed
24948,06/12/2022,878,2,Completed
24949,11/10/2020,463,18,Completed
24950,02/07/2024,254,23,Inprogress
24951,01/07/2020,448,36,Inprogress
24952,08/09/2020,55,10,Inprogress
24953,16/02/2023,758,17,Inprogress
24954,08/05/2020,278,46,Inprogress
24955,02/03/2020,452,4,Inprogress
24956,24/10/2021,289,12,Completed
24957,30/09/2023,294,44,Inprogress
24958,06/06/2024,373,30,Inprogress
24959,04/11/2024,500,29,Inprogress
24960,29/09/2020,585,3,Completed
24961,28/09/2020,808,14,Completed
24962,15/10/2022,733,41,Inprogress
24963,22/06/2024,304,13,Inprogress
24964,03/05/2020,234,9,Inprogress
24965,09/10/2022,793,52,Inprogress
24966,30/07/2024,317,39,Inprogress
24967,18/03/2023,511,41,Inprogress
24968,27/04/2022,390,34,Completed
24969,25/08/2020,396,12,Completed
24970,21/01/2020,732,16,Completed
24971,05/01/2024,128,22,Inprogress
24972,17/11/2024,279,19,Completed
24973,11/07/2022,13,39,Completed
24974,01/08/2020,46,27,Completed
24975,01/03/2022,71,9,Completed
24976,19/10/2023,878,47,Inprogress
24977,22/12/2023,884,52,Inprogress
24978,04/07/2024,302,31,Completed
24979,21/01/2024,102,36,Inprogress
24980,16/09/2021,895,51,Inprogress
24981,27/06/2020,398,39,Inprogress
24982,06/11/2022,870,15,Inprogress
24983,09/02/2023,417,45,Inprogress
24984,21/08/2024,733,14,Inprogress
24985,24/09/2021,107,8,Completed
24986,10/06/2020,899,48,Inprogress
24987,20/01/2020,410,29,Completed
24988,28/04/2020,515,32,Inprogress
24989,11/12/2023,705,33,Inprogress
24990,25/01/2022,620,53,Completed
24991,03/05/2023,215,4,Completed
24992,18/10/2023,309,43,Inprogress
24993,22/07/2021,749,26,Completed
24994,30/12/2023,802,33,Completed
24995,06/06/2020,826,4,Completed
24996,22/03/2024,257,20,Completed
24997,10/08/2022,417,16,Completed
24998,28/05/2024,659,41,Inprogress
24999,28/03/2022,310,36,Inprogress
25000,26/01/2021,635,30,Completed
25001,02/10/2024,256,8,Inprogress
25002,28/06/2022,749,42,Inprogress
25003,26/01/2020,284,14,Completed
25004,04/02/2023,502,6,Inprogress
25005,16/05/2022,802,11,Inprogress
25006,09/11/2024,541,39,Completed
25007,09/10/2024,606,43,Completed
25008,10/05/2022,546,37,Inprogress
25009,07/03/2020,178,8,Completed
25010,26/03/2021,878,17,Completed
25011,28/09/2023,392,11,Completed
25012,01/01/2022,471,44,Completed
25013,11/10/2022,656,54,Completed
25014,09/11/2023,72,18,Completed
25015,16/01/2023,589,34,Inprogress
25016,28/07/2024,56,34,Completed
25017,02/10/2024,543,24,Completed
25018,30/03/2024,245,15,Completed
25019,18/05/2021,243,44,Inprogress
25020,29/01/2021,622,48,Completed
25021,14/08/2021,666,33,Inprogress
25022,18/06/2023,17,29,Completed
25023,26/04/2020,756,23,Inprogress
25024,27/01/2024,858,37,Inprogress
25025,23/05/2024,471,34,Inprogress
25026,07/08/2023,843,31,Inprogress
25027,17/03/2022,135,41,Completed
25028,13/08/2020,189,32,Completed
25029,01/09/2021,816,39,Inprogress
25030,09/08/2024,123,34,Completed
25031,03/05/2024,445,46,Inprogress
25032,22/12/2020,329,42,Inprogress
25033,10/09/2021,45,10,Inprogress
25034,23/04/2020,673,13,Completed
25035,21/05/2022,386,39,Completed
25036,06/11/2020,301,44,Inprogress
25037,20/08/2024,885,11,Inprogress
25038,22/08/2023,353,24,Inprogress
25039,10/02/2024,615,7,Inprogress
25040,22/02/2023,199,26,Completed
25041,17/05/2023,240,19,Inprogress
25042,19/09/2024,59,17,Completed
25043,16/09/2020,443,14,Inprogress
25044,12/02/2021,759,39,Inprogress
25045,05/03/2024,257,50,Inprogress
25046,25/11/2020,342,38,Completed
25047,02/08/2021,879,6,Inprogress
25048,12/07/2022,486,32,Inprogress
25049,14/04/2024,76,40,Completed
25050,02/02/2022,571,34,Completed
25051,18/01/2020,651,26,Inprogress
25052,07/05/2021,497,14,Inprogress
25053,14/05/2022,865,52,Inprogress
25054,12/01/2022,396,51,Completed
25055,29/06/2023,736,17,Completed
25056,26/05/2020,747,3,Completed
25057,22/11/2024,592,13,Inprogress
25058,05/02/2022,406,44,Completed
25059,17/06/2023,612,8,Completed
25060,23/03/2024,888,2,Completed
25061,06/07/2023,472,53,Inprogress
25062,18/03/2024,593,27,Completed
25063,21/08/2021,754,5,Completed
25064,06/04/2023,796,48,Completed
25065,03/02/2020,681,11,Inprogress
25066,23/07/2023,144,43,Inprogress
25067,28/08/2020,875,38,Completed
25068,12/04/2021,646,44,Inprogress
25069,25/01/2022,360,49,Inprogress
25070,14/09/2021,893,35,Inprogress
25071,18/11/2023,634,17,Completed
25072,17/08/2022,650,17,Inprogress
25073,05/06/2020,796,13,Inprogress
25074,26/07/2020,658,7,Completed
25075,25/11/2023,717,7,Inprogress
25076,07/10/2020,766,12,Inprogress
25077,12/10/2020,707,32,Completed
25078,09/04/2024,335,47,Inprogress
25079,09/04/2024,107,25,Completed
25080,13/04/2024,37,34,Completed
25081,05/09/2022,750,50,Completed
25082,11/05/2021,800,21,Inprogress
25083,26/02/2023,662,43,Completed
25084,02/02/2024,648,5,Inprogress
25085,18/05/2020,617,21,Completed
25086,19/04/2024,196,30,Completed
25087,18/01/2023,220,24,Completed
25088,21/01/2023,423,40,Inprogress
25089,20/06/2022,150,43,Inprogress
25090,27/06/2023,641,30,Inprogress
25091,07/09/2023,679,48,Completed
25092,01/01/2023,380,17,Inprogress
25093,15/09/2023,726,9,Inprogress
25094,18/11/2021,510,10,Completed
25095,10/09/2024,665,8,Inprogress
25096,21/11/2020,789,31,Inprogress
25097,28/07/2021,645,29,Completed
25098,17/10/2024,829,24,Inprogress
25099,06/04/2021,711,48,Inprogress
25100,27/07/2020,611,27,Completed
25101,02/04/2023,42,19,Inprogress
25102,22/05/2023,354,29,Completed
25103,02/06/2021,591,7,Completed
25104,09/11/2023,213,2,Completed
25105,29/01/2021,219,3,Inprogress
25106,13/03/2024,265,1,Inprogress
25107,14/03/2020,473,8,Inprogress
25108,26/02/2024,147,31,Completed
25109,22/02/2020,300,44,Inprogress
25110,10/04/2020,64,6,Completed
25111,02/05/2024,62,20,Completed
25112,05/08/2024,842,41,Completed
25113,14/12/2023,342,17,Completed
25114,20/05/2020,144,7,Inprogress
25115,16/10/2024,670,4,Inprogress
25116,12/02/2024,635,37,Inprogress
25117,08/05/2024,120,53,Inprogress
25118,11/10/2021,65,47,Completed
25119,13/06/2022,899,31,Inprogress
25120,21/12/2024,801,51,Inprogress
25121,22/09/2023,422,37,Completed
25122,18/02/2022,469,11,Inprogress
25123,14/03/2022,857,28,Completed
25124,08/11/2022,293,36,Inprogress
25125,28/09/2023,399,27,Completed
25126,22/07/2022,459,8,Inprogress
25127,07/12/2020,711,20,Completed
25128,08/04/2023,88,34,Inprogress
25129,10/04/2021,569,29,Inprogress
25130,24/01/2024,417,43,Completed
25131,16/06/2022,433,6,Completed
25132,24/02/2023,330,11,Completed
25133,27/02/2024,857,3,Completed
25134,24/10/2024,207,51,Completed
25135,25/11/2024,778,11,Completed
25136,07/10/2021,395,20,Completed
25137,08/02/2024,35,42,Inprogress
25138,15/12/2022,638,49,Inprogress
25139,17/03/2022,593,2,Inprogress
25140,05/05/2024,103,15,Inprogress
25141,03/09/2021,601,48,Completed
25142,19/10/2020,759,1,Inprogress
25143,13/05/2020,579,30,Inprogress
25144,17/09/2024,783,2,Inprogress
25145,05/06/2020,271,53,Inprogress
25146,29/01/2020,694,21,Inprogress
25147,06/10/2020,794,41,Completed
25148,28/08/2021,474,17,Completed
25149,14/06/2020,857,55,Completed
25150,20/07/2024,662,16,Inprogress
25151,13/01/2023,746,34,Completed
25152,14/04/2021,380,19,Inprogress
25153,31/03/2020,673,42,Inprogress
25154,26/10/2021,715,54,Inprogress
25155,14/12/2022,888,4,Inprogress
25156,24/08/2021,703,17,Completed
25157,18/01/2023,429,51,Inprogress
25158,14/03/2024,759,46,Completed
25159,06/05/2021,56,22,Inprogress
25160,31/08/2021,65,37,Inprogress
25161,09/10/2024,60,52,Inprogress
25162,14/05/2023,834,25,Completed
25163,20/06/2024,273,14,Completed
25164,09/06/2024,724,52,Inprogress
25165,28/10/2022,499,9,Inprogress
25166,13/02/2023,834,44,Completed
25167,04/06/2022,280,36,Inprogress
25168,09/11/2022,796,7,Inprogress
25169,25/10/2021,207,12,Inprogress
25170,21/05/2022,469,26,Completed
25171,15/12/2024,445,23,Inprogress
25172,14/11/2023,151,22,Inprogress
25173,12/07/2023,197,31,Inprogress
25174,01/06/2023,465,7,Completed
25175,09/07/2023,192,26,Inprogress
25176,22/06/2022,881,10,Inprogress
25177,28/03/2024,395,19,Inprogress
25178,12/04/2022,210,37,Completed
25179,28/06/2022,184,22,Completed
25180,06/07/2021,699,53,Completed
25181,07/08/2021,566,49,Completed
25182,16/07/2021,409,53,Completed
25183,05/05/2023,443,24,Completed
25184,26/07/2022,211,50,Inprogress
25185,30/08/2024,797,6,Completed
25186,18/10/2020,575,11,Inprogress
25187,01/06/2021,739,5,Inprogress
25188,24/12/2021,239,37,Inprogress
25189,25/06/2024,604,12,Inprogress
25190,16/06/2021,876,19,Inprogress
25191,28/07/2021,91,29,Completed
25192,22/02/2021,539,6,Completed
25193,23/03/2024,666,24,Completed
25194,21/10/2021,403,54,Completed
25195,31/03/2022,732,28,Inprogress
25196,18/02/2021,596,12,Completed
25197,15/05/2022,630,36,Inprogress
25198,03/12/2024,479,26,Completed
25199,12/12/2023,113,41,Completed
25200,21/09/2024,199,36,Completed
25201,12/07/2020,574,40,Completed
25202,19/07/2023,871,23,Inprogress
25203,23/07/2020,489,33,Completed
25204,27/07/2022,886,48,Inprogress
25205,19/05/2024,898,17,Completed
25206,07/08/2023,641,31,Completed
25207,06/04/2024,477,51,Completed
25208,12/09/2023,791,4,Completed
25209,15/11/2021,866,43,Inprogress
25210,05/02/2022,539,53,Completed
25211,05/09/2021,7,34,Completed
25212,13/10/2024,637,55,Completed
25213,16/07/2024,454,2,Completed
25214,09/10/2020,847,24,Inprogress
25215,22/10/2020,158,11,Inprogress
25216,30/03/2023,864,39,Completed
25217,20/04/2021,656,47,Completed
25218,04/11/2023,448,12,Inprogress
25219,04/07/2021,724,51,Completed
25220,31/07/2020,395,52,Inprogress
25221,21/10/2024,279,37,Inprogress
25222,05/07/2023,683,2,Completed
25223,16/04/2024,179,54,Inprogress
25224,15/06/2021,650,12,Inprogress
25225,09/02/2022,276,26,Inprogress
25226,02/08/2020,439,46,Inprogress
25227,25/09/2022,111,9,Inprogress
25228,03/10/2023,678,22,Inprogress
25229,25/08/2023,688,28,Inprogress
25230,09/03/2022,519,45,Inprogress
25231,29/12/2023,577,53,Inprogress
25232,05/05/2022,311,4,Completed
25233,01/04/2023,875,37,Inprogress
25234,12/01/2024,641,10,Inprogress
25235,30/08/2023,886,9,Inprogress
25236,07/06/2023,871,54,Completed
25237,29/08/2020,238,26,Inprogress
25238,28/02/2023,92,49,Completed
25239,30/05/2021,661,8,Completed
25240,16/08/2024,482,7,Inprogress
25241,10/08/2021,886,33,Completed
25242,19/05/2024,788,22,Inprogress
25243,17/10/2023,221,24,Completed
25244,07/10/2021,20,9,Inprogress
25245,24/07/2024,315,26,Completed
25246,27/12/2024,190,12,Inprogress
25247,15/11/2024,779,1,Completed
25248,24/11/2020,734,22,Completed
25249,13/11/2024,9,27,Inprogress
25250,06/10/2021,855,19,Inprogress
25251,08/09/2023,501,53,Completed
25252,14/10/2021,605,26,Inprogress
25253,09/11/2020,857,39,Completed
25254,31/07/2020,580,43,Inprogress
25255,27/10/2024,454,20,Inprogress
25256,19/11/2021,592,15,Inprogress
25257,21/10/2020,418,17,Inprogress
25258,12/11/2022,879,37,Completed
25259,24/09/2024,49,22,Inprogress
25260,30/12/2023,352,18,Inprogress
25261,26/08/2021,152,3,Completed
25262,18/07/2020,512,17,Completed
25263,11/03/2020,614,41,Inprogress
25264,17/02/2020,237,39,Completed
25265,27/05/2024,395,40,Completed
25266,05/12/2023,198,52,Completed
25267,28/11/2024,458,18,Completed
25268,23/12/2022,782,7,Completed
25269,14/10/2020,465,34,Inprogress
25270,22/07/2022,120,18,Completed
25271,27/10/2022,778,29,Completed
25272,30/04/2020,294,26,Completed
25273,13/11/2020,282,33,Inprogress
25274,25/05/2022,163,2,Inprogress
25275,21/10/2023,612,34,Completed
25276,04/07/2024,843,49,Completed
25277,26/03/2023,746,5,Completed
25278,22/06/2022,817,36,Completed
25279,17/10/2022,766,19,Completed
25280,01/02/2023,877,50,Completed
25281,25/04/2024,574,2,Completed
25282,11/04/2021,88,29,Completed
25283,30/10/2020,795,19,Inprogress
25284,15/10/2020,885,35,Inprogress
25285,07/01/2024,799,40,Completed
25286,20/02/2024,525,46,Inprogress
25287,01/12/2022,206,15,Completed
25288,23/04/2023,896,48,Inprogress
25289,15/06/2024,837,43,Completed
25290,19/12/2020,82,29,Completed
25291,10/03/2020,507,33,Completed
25292,22/10/2021,711,21,Completed
25293,12/07/2021,174,43,Completed
25294,02/03/2022,113,13,Completed
25295,26/11/2022,812,27,Inprogress
25296,24/08/2020,485,32,Inprogress
25297,31/07/2022,278,37,Inprogress
25298,31/03/2021,519,51,Completed
25299,30/09/2023,632,12,Completed
25300,29/01/2020,71,16,Inprogress
25301,09/09/2022,841,22,Inprogress
25302,26/02/2024,390,17,Inprogress
25303,21/06/2023,879,6,Completed
25304,01/07/2022,442,49,Completed
25305,09/04/2021,309,36,Inprogress
25306,12/10/2024,401,36,Inprogress
25307,02/10/2021,754,12,Inprogress
25308,13/12/2021,569,39,Inprogress
25309,14/01/2023,480,19,Completed
25310,16/12/2023,166,53,Inprogress
25311,09/09/2023,838,53,Inprogress
25312,05/12/2020,384,13,Inprogress
25313,26/08/2024,135,6,Inprogress
25314,19/10/2024,397,30,Inprogress
25315,09/06/2023,681,9,Inprogress
25316,27/06/2024,403,40,Completed
25317,15/07/2020,531,33,Inprogress
25318,08/03/2022,176,49,Inprogress
25319,14/02/2020,15,42,Completed
25320,20/03/2024,572,52,Inprogress
25321,11/06/2021,173,17,Inprogress
25322,05/12/2021,158,32,Completed
25323,15/09/2020,820,7,Inprogress
25324,28/01/2023,313,46,Inprogress
25325,03/03/2023,42,3,Completed
25326,06/02/2024,75,21,Inprogress
25327,21/12/2020,822,27,Inprogress
25328,13/02/2021,599,27,Completed
25329,14/06/2024,129,45,Completed
25330,31/08/2022,357,51,Inprogress
25331,27/09/2020,415,52,Completed
25332,09/09/2023,519,49,Completed
25333,12/07/2020,668,38,Completed
25334,11/04/2024,635,6,Inprogress
25335,23/08/2023,787,49,Completed
25336,31/07/2024,608,1,Inprogress
25337,14/06/2022,782,40,Completed
25338,10/12/2021,140,39,Inprogress
25339,09/01/2022,619,43,Completed
25340,05/04/2024,768,49,Completed
25341,25/11/2024,814,11,Inprogress
25342,27/09/2021,720,48,Inprogress
25343,10/03/2022,521,31,Completed
25344,18/11/2020,632,25,Completed
25345,07/04/2021,151,15,Completed
25346,08/10/2023,199,18,Completed
25347,19/11/2022,490,48,Inprogress
25348,21/07/2023,187,54,Inprogress
25349,20/07/2022,119,13,Completed
25350,18/06/2023,448,20,Inprogress
25351,10/03/2020,342,16,Completed
25352,20/07/2021,88,37,Inprogress
25353,11/03/2024,521,23,Inprogress
25354,11/05/2024,437,4,Completed
25355,31/05/2021,204,35,Completed
25356,11/08/2024,279,33,Completed
25357,27/11/2023,604,21,Inprogress
25358,01/05/2022,112,30,Inprogress
25359,17/03/2022,618,4,Inprogress
